Date,nom_ar,nom_fr,unite,valeur
2025-12-12 15:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.06
2025-12-12 15:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-12 15:00:00,Vitesse du vent,Vitesse du vent,m/s,1.85
2025-12-12 15:00:00,Pression atmosphérique,Pression atmosphérique,hPa,987.1
2025-12-12 15:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,179.0
2025-12-12 15:00:00,Point de Rosée,Point de Rosée,°c,9.6
2025-12-12 15:00:00,Humidité relative,Humidité relative,%,57.6
2025-12-12 15:00:00,Température,Température,°c,18.1
2025-12-12 15:00:00,Direction du vent,Direction du vent,Deg,180.9
2025-12-12 13:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.06
2025-12-12 13:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-12 13:00:00,Pression atmosphérique,Pression atmosphérique,hPa,987.9
2025-12-12 13:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,435.0
2025-12-12 13:00:00,Point de Rosée,Point de Rosée,°c,9.7
2025-12-12 13:00:00,Humidité relative,Humidité relative,%,60.5
2025-12-12 13:00:00,Température,Température,°c,17.4
2025-12-12 13:00:00,Direction du vent,Direction du vent,Deg,143.5
2025-12-12 13:00:00,Vitesse du vent,Vitesse du vent,m/s,2.38
2025-12-12 11:00:00,Humidité relative,Humidité relative,%,67.3
2025-12-12 11:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.06
2025-12-12 11:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-12 11:00:00,Pression atmosphérique,Pression atmosphérique,hPa,989.2
2025-12-12 11:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,437.0
2025-12-12 11:00:00,Point de Rosée,Point de Rosée,°c,10.3
2025-12-12 11:00:00,Température,Température,°c,16.4
2025-12-12 11:00:00,Direction du vent,Direction du vent,Deg,153.1
2025-12-12 11:00:00,Vitesse du vent,Vitesse du vent,m/s,2.28
2025-12-12 07:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.06
2025-12-12 07:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-12 07:00:00,Pression atmosphérique,Pression atmosphérique,hPa,988.9
2025-12-12 07:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-12 07:00:00,Point de Rosée,Point de Rosée,°c,9.1
2025-12-12 07:00:00,Humidité relative,Humidité relative,%,95.2
2025-12-12 07:00:00,Température,Température,°c,9.9
2025-12-12 07:00:00,Direction du vent,Direction du vent,Deg,288.0
2025-12-12 07:00:00,Vitesse du vent,Vitesse du vent,m/s,1.37
2025-12-12 05:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.06
2025-12-12 05:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-12 05:00:00,Pression atmosphérique,Pression atmosphérique,hPa,988.5
2025-12-12 05:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-12 05:00:00,Point de Rosée,Point de Rosée,°c,10.1
2025-12-12 05:00:00,Humidité relative,Humidité relative,%,92.9
2025-12-12 05:00:00,Température,Température,°c,11.2
2025-12-12 05:00:00,Direction du vent,Direction du vent,Deg,286.1
2025-12-12 05:00:00,Vitesse du vent,Vitesse du vent,m/s,1.23
2025-12-12 03:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.06
2025-12-12 03:00:00,Vitesse du vent,Vitesse du vent,m/s,0.68
2025-12-12 03:00:00,Direction du vent,Direction du vent,Deg,258.2
2025-12-12 03:00:00,Température,Température,°c,11.5
2025-12-12 03:00:00,Humidité relative,Humidité relative,%,92.9
2025-12-12 03:00:00,Point de Rosée,Point de Rosée,°c,10.4
2025-12-12 03:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-12 03:00:00,Pression atmosphérique,Pression atmosphérique,hPa,989.1
2025-12-12 03:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-12 01:00:00,Vitesse du vent,Vitesse du vent,m/s,0.72
2025-12-12 01:00:00,Direction du vent,Direction du vent,Deg,255.3
2025-12-12 01:00:00,Température,Température,°c,11.8
2025-12-12 01:00:00,Humidité relative,Humidité relative,%,94.0
2025-12-12 01:00:00,Point de Rosée,Point de Rosée,°c,10.9
2025-12-12 01:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-12 01:00:00,Pression atmosphérique,Pression atmosphérique,hPa,989.4
2025-12-12 01:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-12 01:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.06
2025-12-11 23:00:00,Vitesse du vent,Vitesse du vent,m/s,0.38
2025-12-11 23:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-11 23:00:00,Pression atmosphérique,Pression atmosphérique,hPa,990.3
2025-12-11 23:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-11 23:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.3
2025-12-11 23:00:00,Point de Rosée,Point de Rosée,°c,11.3
2025-12-11 23:00:00,Humidité relative,Humidité relative,%,89.7
2025-12-11 23:00:00,Température,Température,°c,13.0
2025-12-11 23:00:00,Direction du vent,Direction du vent,Deg,236.2
2025-12-11 21:00:00,Direction du vent,Direction du vent,Deg,291.7
2025-12-11 21:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.3
2025-12-11 21:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-11 21:00:00,Pression atmosphérique,Pression atmosphérique,hPa,990.4
2025-12-11 21:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-11 21:00:00,Point de Rosée,Point de Rosée,°c,10.6
2025-12-11 21:00:00,Humidité relative,Humidité relative,%,87.0
2025-12-11 21:00:00,Température,Température,°c,12.7
2025-12-11 21:00:00,Vitesse du vent,Vitesse du vent,m/s,1.05
2025-12-11 19:00:00,Direction du vent,Direction du vent,Deg,271.0
2025-12-11 19:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.3
2025-12-11 19:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-11 19:00:00,Pression atmosphérique,Pression atmosphérique,hPa,989.9
2025-12-11 19:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-11 19:00:00,Point de Rosée,Point de Rosée,°c,8.2
2025-12-11 19:00:00,Humidité relative,Humidité relative,%,76.5
2025-12-11 19:00:00,Température,Température,°c,12.2
2025-12-11 19:00:00,Vitesse du vent,Vitesse du vent,m/s,0.96
2025-12-11 17:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,4.0
2025-12-11 17:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.3
2025-12-11 17:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-11 17:00:00,Pression atmosphérique,Pression atmosphérique,hPa,988.9
2025-12-11 17:00:00,Point de Rosée,Point de Rosée,°c,8.9
2025-12-11 17:00:00,Humidité relative,Humidité relative,%,65.0
2025-12-11 17:00:00,Température,Température,°c,15.4
2025-12-11 17:00:00,Direction du vent,Direction du vent,Deg,161.9
2025-12-11 17:00:00,Vitesse du vent,Vitesse du vent,m/s,0.96
2025-12-11 15:00:00,Vitesse du vent,Vitesse du vent,m/s,2.46
2025-12-11 15:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.3
2025-12-11 15:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-11 15:00:00,Pression atmosphérique,Pression atmosphérique,hPa,988.6
2025-12-11 15:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,225.0
2025-12-11 15:00:00,Point de Rosée,Point de Rosée,°c,6.5
2025-12-11 15:00:00,Humidité relative,Humidité relative,%,46.9
2025-12-11 15:00:00,Température,Température,°c,18.0
2025-12-11 15:00:00,Direction du vent,Direction du vent,Deg,149.2
2025-12-11 13:00:00,Direction du vent,Direction du vent,Deg,73.9
2025-12-11 13:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.3
2025-12-11 13:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-11 13:00:00,Pression atmosphérique,Pression atmosphérique,hPa,989.3
2025-12-11 13:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,438.0
2025-12-11 13:00:00,Point de Rosée,Point de Rosée,°c,9.5
2025-12-11 13:00:00,Humidité relative,Humidité relative,%,57.3
2025-12-11 13:00:00,Température,Température,°c,18.1
2025-12-11 13:00:00,Vitesse du vent,Vitesse du vent,m/s,1.44
2025-12-11 11:00:00,Température,Température,°c,16.0
2025-12-11 11:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.3
2025-12-11 11:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-11 11:00:00,Pression atmosphérique,Pression atmosphérique,hPa,990.8
2025-12-11 11:00:00,Vitesse du vent,Vitesse du vent,m/s,0.73
2025-12-11 11:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,431.0
2025-12-11 11:00:00,Point de Rosée,Point de Rosée,°c,11.2
2025-12-11 11:00:00,Humidité relative,Humidité relative,%,73.3
2025-12-11 11:00:00,Direction du vent,Direction du vent,Deg,114.9
2025-12-11 09:00:00,Vitesse du vent,Vitesse du vent,m/s,0.25
2025-12-11 09:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.3
2025-12-11 09:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-11 09:00:00,Pression atmosphérique,Pression atmosphérique,hPa,991.1
2025-12-11 09:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,205.0
2025-12-11 09:00:00,Point de Rosée,Point de Rosée,°c,9.4
2025-12-11 09:00:00,Humidité relative,Humidité relative,%,82.9
2025-12-11 09:00:00,Température,Température,°c,12.2
2025-12-11 09:00:00,Direction du vent,Direction du vent,Deg,266.2
2025-12-11 03:00:00,Vitesse du vent,Vitesse du vent,m/s,1.97
2025-12-11 03:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.3
2025-12-11 03:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-11 03:00:00,Pression atmosphérique,Pression atmosphérique,hPa,990.6
2025-12-11 03:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-11 03:00:00,Point de Rosée,Point de Rosée,°c,7.9
2025-12-11 03:00:00,Humidité relative,Humidité relative,%,86.6
2025-12-11 03:00:00,Température,Température,°c,10.0
2025-12-11 03:00:00,Direction du vent,Direction du vent,Deg,279.0
2025-12-11 01:00:00,Direction du vent,Direction du vent,Deg,302.9
2025-12-11 01:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.3
2025-12-11 01:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-11 01:00:00,Pression atmosphérique,Pression atmosphérique,hPa,990.9
2025-12-11 01:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-11 01:00:00,Point de Rosée,Point de Rosée,°c,8.4
2025-12-11 01:00:00,Humidité relative,Humidité relative,%,90.8
2025-12-11 01:00:00,Température,Température,°c,9.9
2025-12-11 01:00:00,Vitesse du vent,Vitesse du vent,m/s,1.77
2025-12-10 23:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.89
2025-12-10 23:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-10 23:00:00,Pression atmosphérique,Pression atmosphérique,hPa,991.7
2025-12-10 23:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-10 23:00:00,Point de Rosée,Point de Rosée,°c,7.9
2025-12-10 23:00:00,Humidité relative,Humidité relative,%,86.8
2025-12-10 23:00:00,Température,Température,°c,10.0
2025-12-10 23:00:00,Direction du vent,Direction du vent,Deg,279.7
2025-12-10 23:00:00,Vitesse du vent,Vitesse du vent,m/s,1.91
2025-12-10 21:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.89
2025-12-10 21:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-10 21:00:00,Pression atmosphérique,Pression atmosphérique,hPa,991.7
2025-12-10 21:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-10 21:00:00,Point de Rosée,Point de Rosée,°c,8.1
2025-12-10 21:00:00,Humidité relative,Humidité relative,%,83.4
2025-12-10 21:00:00,Température,Température,°c,10.8
2025-12-10 21:00:00,Direction du vent,Direction du vent,Deg,292.5
2025-12-10 21:00:00,Vitesse du vent,Vitesse du vent,m/s,1.66
2025-12-10 17:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.89
2025-12-10 17:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-10 17:00:00,Pression atmosphérique,Pression atmosphérique,hPa,990.2
2025-12-10 17:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,4.0
2025-12-10 17:00:00,Point de Rosée,Point de Rosée,°c,7.1
2025-12-10 17:00:00,Humidité relative,Humidité relative,%,53.8
2025-12-10 17:00:00,Température,Température,°c,16.5
2025-12-10 17:00:00,Direction du vent,Direction du vent,Deg,128.0
2025-12-10 17:00:00,Vitesse du vent,Vitesse du vent,m/s,0.62
2025-12-10 15:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.89
2025-12-10 15:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-10 15:00:00,Pression atmosphérique,Pression atmosphérique,hPa,989.4
2025-12-10 15:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,222.0
2025-12-10 15:00:00,Point de Rosée,Point de Rosée,°c,7.6
2025-12-10 15:00:00,Humidité relative,Humidité relative,%,44.2
2025-12-10 15:00:00,Température,Température,°c,20.2
2025-12-10 15:00:00,Direction du vent,Direction du vent,Deg,46.0
2025-12-10 15:00:00,Vitesse du vent,Vitesse du vent,m/s,2.09
2025-12-10 13:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.89
2025-12-10 13:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-10 13:00:00,Pression atmosphérique,Pression atmosphérique,hPa,989.8
2025-12-10 13:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,438.0
2025-12-10 13:00:00,Point de Rosée,Point de Rosée,°c,7.5
2025-12-10 13:00:00,Humidité relative,Humidité relative,%,45.2
2025-12-10 13:00:00,Température,Température,°c,19.7
2025-12-10 13:00:00,Direction du vent,Direction du vent,Deg,161.6
2025-12-10 13:00:00,Vitesse du vent,Vitesse du vent,m/s,2.77
2025-12-10 11:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.89
2025-12-10 11:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-10 11:00:00,Pression atmosphérique,Pression atmosphérique,hPa,991.0
2025-12-10 11:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,425.0
2025-12-10 11:00:00,Point de Rosée,Point de Rosée,°c,8.9
2025-12-10 11:00:00,Humidité relative,Humidité relative,%,54.2
2025-12-10 11:00:00,Température,Température,°c,18.3
2025-12-10 11:00:00,Direction du vent,Direction du vent,Deg,163.4
2025-12-10 11:00:00,Vitesse du vent,Vitesse du vent,m/s,0.84
2025-12-10 09:00:00,Point de Rosée,Point de Rosée,°c,8.3
2025-12-10 09:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.89
2025-12-10 09:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-10 09:00:00,Pression atmosphérique,Pression atmosphérique,hPa,991.2
2025-12-10 09:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,234.0
2025-12-10 09:00:00,Humidité relative,Humidité relative,%,71.3
2025-12-10 09:00:00,Température,Température,°c,13.4
2025-12-10 09:00:00,Direction du vent,Direction du vent,Deg,311.3
2025-12-10 09:00:00,Vitesse du vent,Vitesse du vent,m/s,1.09
2025-12-10 05:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.89
2025-12-10 05:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-10 05:00:00,Pression atmosphérique,Pression atmosphérique,hPa,990.0
2025-12-10 05:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-10 05:00:00,Point de Rosée,Point de Rosée,°c,7.0
2025-12-10 05:00:00,Humidité relative,Humidité relative,%,85.7
2025-12-10 05:00:00,Température,Température,°c,9.3
2025-12-10 05:00:00,Direction du vent,Direction du vent,Deg,297.0
2025-12-10 05:00:00,Vitesse du vent,Vitesse du vent,m/s,1.93
2025-12-10 03:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.89
2025-12-10 03:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-10 03:00:00,Pression atmosphérique,Pression atmosphérique,hPa,990.4
2025-12-10 03:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-10 03:00:00,Point de Rosée,Point de Rosée,°c,7.5
2025-12-10 03:00:00,Humidité relative,Humidité relative,%,82.1
2025-12-10 03:00:00,Température,Température,°c,10.4
2025-12-10 03:00:00,Direction du vent,Direction du vent,Deg,281.4
2025-12-10 03:00:00,Vitesse du vent,Vitesse du vent,m/s,3.15
2025-12-10 01:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.89
2025-12-10 01:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-10 01:00:00,Pression atmosphérique,Pression atmosphérique,hPa,990.8
2025-12-10 01:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-10 01:00:00,Point de Rosée,Point de Rosée,°c,7.4
2025-12-10 01:00:00,Humidité relative,Humidité relative,%,79.3
2025-12-10 01:00:00,Température,Température,°c,10.9
2025-12-10 01:00:00,Direction du vent,Direction du vent,Deg,285.6
2025-12-10 01:00:00,Vitesse du vent,Vitesse du vent,m/s,2.19
2025-12-09 23:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.61
2025-12-09 23:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-09 23:00:00,Pression atmosphérique,Pression atmosphérique,hPa,991.3
2025-12-09 23:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-09 23:00:00,Point de Rosée,Point de Rosée,°c,9.0
2025-12-09 23:00:00,Humidité relative,Humidité relative,%,83.5
2025-12-09 23:00:00,Température,Température,°c,11.7
2025-12-09 23:00:00,Direction du vent,Direction du vent,Deg,303.2
2025-12-09 23:00:00,Vitesse du vent,Vitesse du vent,m/s,0.81
2025-12-09 21:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.61
2025-12-09 21:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-09 21:00:00,Pression atmosphérique,Pression atmosphérique,hPa,992.0
2025-12-09 21:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-09 21:00:00,Point de Rosée,Point de Rosée,°c,9.5
2025-12-09 21:00:00,Humidité relative,Humidité relative,%,87.1
2025-12-09 21:00:00,Température,Température,°c,11.6
2025-12-09 21:00:00,Direction du vent,Direction du vent,Deg,286.5
2025-12-09 21:00:00,Vitesse du vent,Vitesse du vent,m/s,1.6
2025-12-09 19:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.61
2025-12-09 19:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-09 19:00:00,Pression atmosphérique,Pression atmosphérique,hPa,991.9
2025-12-09 19:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-09 19:00:00,Point de Rosée,Point de Rosée,°c,8.0
2025-12-09 19:00:00,Humidité relative,Humidité relative,%,69.5
2025-12-09 19:00:00,Température,Température,°c,13.5
2025-12-09 19:00:00,Direction du vent,Direction du vent,Deg,317.2
2025-12-09 19:00:00,Vitesse du vent,Vitesse du vent,m/s,0.63
2025-12-09 17:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.61
2025-12-09 17:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-09 17:00:00,Pression atmosphérique,Pression atmosphérique,hPa,991.0
2025-12-09 17:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,6.0
2025-12-09 17:00:00,Point de Rosée,Point de Rosée,°c,7.7
2025-12-09 17:00:00,Humidité relative,Humidité relative,%,53.2
2025-12-09 17:00:00,Température,Température,°c,17.3
2025-12-09 17:00:00,Direction du vent,Direction du vent,Deg,22.0
2025-12-09 17:00:00,Vitesse du vent,Vitesse du vent,m/s,0.26
2025-12-09 15:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.61
2025-12-09 15:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-09 15:00:00,Pression atmosphérique,Pression atmosphérique,hPa,990.6
2025-12-09 15:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,307.0
2025-12-09 15:00:00,Point de Rosée,Point de Rosée,°c,8.9
2025-12-09 15:00:00,Humidité relative,Humidité relative,%,49.2
2025-12-09 15:00:00,Température,Température,°c,19.8
2025-12-09 15:00:00,Direction du vent,Direction du vent,Deg,65.5
2025-12-09 15:00:00,Vitesse du vent,Vitesse du vent,m/s,0.68
2025-12-09 13:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.61
2025-12-09 13:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-09 13:00:00,Pression atmosphérique,Pression atmosphérique,hPa,991.2
2025-12-09 13:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,257.0
2025-12-09 13:00:00,Point de Rosée,Point de Rosée,°c,8.8
2025-12-09 13:00:00,Humidité relative,Humidité relative,%,52.8
2025-12-09 13:00:00,Température,Température,°c,18.6
2025-12-09 13:00:00,Direction du vent,Direction du vent,Deg,171.1
2025-12-09 13:00:00,Vitesse du vent,Vitesse du vent,m/s,1.41
2025-12-09 11:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.61
2025-12-09 11:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-09 11:00:00,Pression atmosphérique,Pression atmosphérique,hPa,992.8
2025-12-09 11:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,355.0
2025-12-09 11:00:00,Point de Rosée,Point de Rosée,°c,8.5
2025-12-09 11:00:00,Humidité relative,Humidité relative,%,54.1
2025-12-09 11:00:00,Température,Température,°c,17.9
2025-12-09 11:00:00,Direction du vent,Direction du vent,Deg,175.8
2025-12-09 11:00:00,Vitesse du vent,Vitesse du vent,m/s,2.17
2025-12-09 09:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.61
2025-12-09 09:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-09 09:00:00,Pression atmosphérique,Pression atmosphérique,hPa,992.9
2025-12-09 09:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,223.0
2025-12-09 09:00:00,Point de Rosée,Point de Rosée,°c,9.9
2025-12-09 09:00:00,Humidité relative,Humidité relative,%,77.4
2025-12-09 09:00:00,Température,Température,°c,13.8
2025-12-09 09:00:00,Direction du vent,Direction du vent,Deg,295.1
2025-12-09 09:00:00,Vitesse du vent,Vitesse du vent,m/s,0.73
2025-12-09 07:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.61
2025-12-09 07:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-09 07:00:00,Pression atmosphérique,Pression atmosphérique,hPa,992.7
2025-12-09 07:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-09 07:00:00,Point de Rosée,Point de Rosée,°c,8.3
2025-12-09 07:00:00,Humidité relative,Humidité relative,%,87.3
2025-12-09 07:00:00,Température,Température,°c,10.3
2025-12-09 07:00:00,Direction du vent,Direction du vent,Deg,270.6
2025-12-09 07:00:00,Vitesse du vent,Vitesse du vent,m/s,1.98
2025-12-09 05:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,1.61
2025-12-09 05:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-09 05:00:00,Pression atmosphérique,Pression atmosphérique,hPa,992.4
2025-12-09 05:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-09 05:00:00,Point de Rosée,Point de Rosée,°c,8.3
2025-12-09 05:00:00,Humidité relative,Humidité relative,%,84.6
2025-12-09 05:00:00,Température,Température,°c,10.8
2025-12-09 05:00:00,Direction du vent,Direction du vent,Deg,288.7
2025-12-09 05:00:00,Vitesse du vent,Vitesse du vent,m/s,2.05
2025-12-08 23:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,3.16
2025-12-08 23:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-08 23:00:00,Pression atmosphérique,Pression atmosphérique,hPa,992.3
2025-12-08 23:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-08 23:00:00,Point de Rosée,Point de Rosée,°c,7.1
2025-12-08 23:00:00,Humidité relative,Humidité relative,%,72.7
2025-12-08 23:00:00,Température,Température,°c,11.9
2025-12-08 23:00:00,Direction du vent,Direction du vent,Deg,274.0
2025-12-08 23:00:00,Vitesse du vent,Vitesse du vent,m/s,1.57
2025-12-08 21:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,3.16
2025-12-08 21:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-08 21:00:00,Pression atmosphérique,Pression atmosphérique,hPa,992.1
2025-12-08 21:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-08 21:00:00,Point de Rosée,Point de Rosée,°c,7.4
2025-12-08 21:00:00,Humidité relative,Humidité relative,%,64.3
2025-12-08 21:00:00,Température,Température,°c,14.1
2025-12-08 21:00:00,Direction du vent,Direction du vent,Deg,244.1
2025-12-08 21:00:00,Vitesse du vent,Vitesse du vent,m/s,0.6
2025-12-08 19:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,3.16
2025-12-08 19:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-08 19:00:00,Pression atmosphérique,Pression atmosphérique,hPa,991.2
2025-12-08 19:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-08 19:00:00,Point de Rosée,Point de Rosée,°c,8.1
2025-12-08 19:00:00,Humidité relative,Humidité relative,%,53.4
2025-12-08 19:00:00,Température,Température,°c,17.7
2025-12-08 19:00:00,Direction du vent,Direction du vent,Deg,315.8
2025-12-08 19:00:00,Vitesse du vent,Vitesse du vent,m/s,1.93
2025-12-08 17:00:00,Humidité relative,Humidité relative,%,51.1
2025-12-08 17:00:00,Vitesse du vent,Vitesse du vent,m/s,1.26
2025-12-08 17:00:00,Direction du vent,Direction du vent,Deg,348.2
2025-12-08 17:00:00,Température,Température,°c,18.6
